kode,week,kabupaten,sex,dosis,timely,untimely,total,ratio_timely,ratio_untimely,tanggal_awal_minggu,jenis_wilayah,week_shifted,periode_covid,month
1,2018-W16,BANTUL,Laki-laki,dosis_2,0,1,1,0.0,100.0,2018-04-15,rural,15,before_covid,2018-04
1,2018-W16,BANTUL,Perempuan,HB 0 & BCG,3,0,3,100.0,0.0,2018-04-15,rural,15,before_covid,2018-04
1,2018-W16,BANTUL,Perempuan,dosis_1,8,0,8,100.0,0.0,2018-04-15,rural,15,before_covid,2018-04
1,2018-W16,BANTUL,Perempuan,dosis_2,18,0,18,100.0,0.0,2018-04-15,rural,15,before_covid,2018-04
1,2018-W16,GUNUNG KIDUL,unknown,HB 0 & BCG,11,1,12,91.66666666666666,8.333333333333332,2018-04-15,rural,15,before_covid,2018-04
1,2018-W16,GUNUNG KIDUL,unknown,dosis_1,42,5,47,89.36170212765957,10.638297872340425,2018-04-15,rural,15,before_covid,2018-04
1,2018-W16,GUNUNG KIDUL,unknown,dosis_2,26,0,26,100.0,0.0,2018-04-15,rural,15,before_covid,2018-04
1,2018-W16,GUNUNG KIDUL,unknown,dosis_3,0,4,4,0.0,100.0,2018-04-15,rural,15,before_covid,2018-04
1,2018-W16,KOTA YOGYAKARTA,Laki-laki,HB 0 & BCG,7,0,7,100.0,0.0,2018-04-15,urban,15,before_covid,2018-04
1,2018-W16,KOTA YOGYAKARTA,Laki-laki,dosis_1,23,3,26,88.46153846153845,11.538461538461538,2018-04-15,urban,15,before_covid,2018-04
1,2018-W16,KOTA YOGYAKARTA,Laki-laki,dosis_2,10,0,10,100.0,0.0,2018-04-15,urban,15,before_covid,2018-04
1,2018-W16,KOTA YOGYAKARTA,Perempuan,HB 0 & BCG,5,0,5,100.0,0.0,2018-04-15,urban,15,before_covid,2018-04
1,2018-W16,KOTA YOGYAKARTA,Perempuan,dosis_1,20,0,20,100.0,0.0,2018-04-15,urban,15,before_covid,2018-04
1,2018-W16,KOTA YOGYAKARTA,Perempuan,dosis_2,8,0,8,100.0,0.0,2018-04-15,urban,15,before_covid,2018-04
1,2018-W16,KULON PROGO,Laki-laki,HB 0 & BCG,8,1,9,88.88888888888889,11.11111111111111,2018-04-15,rural,15,before_covid,2018-04
1,2018-W16,KULON PROGO,Laki-laki,dosis_1,2,0,2,100.0,0.0,2018-04-15,rural,15,before_covid,2018-04
1,2018-W16,KULON PROGO,Perempuan,HB 0 & BCG,2,1,3,66.66666666666666,33.33333333333333,2018-04-15,rural,15,before_covid,2018-04
1,2018-W16,KULON PROGO,Perempuan,dosis_1,10,0,10,100.0,0.0,2018-04-15,rural,15,before_covid,2018-04
1,2018-W16,KULON PROGO,Perempuan,dosis_2,2,0,2,100.0,0.0,2018-04-15,rural,15,before_covid,2018-04
1,2018-W16,SLEMAN,Laki-laki,HB 0 & BCG,31,1,32,96.875,3.125,2018-04-15,urban,15,before_covid,2018-04
1,2018-W16,SLEMAN,Laki-laki,dosis_1,60,0,60,100.0,0.0,2018-04-15,urban,15,before_covid,2018-04
1,2018-W16,SLEMAN,Laki-laki,dosis_2,36,0,36,100.0,0.0,2018-04-15,urban,15,before_covid,2018-04
1,2018-W16,SLEMAN,Perempuan,HB 0 & BCG,36,1,37,97.2972972972973,2.7027027027027026,2018-04-15,urban,15,before_covid,2018-04
1,2018-W16,SLEMAN,Perempuan,dosis_1,45,4,49,91.83673469387756,8.16326530612245,2018-04-15,urban,15,before_covid,2018-04
1,2018-W16,SLEMAN,Perempuan,dosis_2,21,3,24,87.5,12.5,2018-04-15,urban,15,before_covid,2018-04
1,2018-W17,BANTUL,Laki-laki,HB 0 & BCG,10,0,10,100.0,0.0,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,BANTUL,Laki-laki,dosis_1,8,0,8,100.0,0.0,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,BANTUL,Laki-laki,dosis_2,12,0,12,100.0,0.0,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,BANTUL,Perempuan,HB 0 & BCG,8,0,8,100.0,0.0,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,BANTUL,Perempuan,dosis_1,13,1,14,92.85714285714286,7.142857142857142,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,BANTUL,Perempuan,dosis_2,8,0,8,100.0,0.0,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,GUNUNG KIDUL,Laki-laki,dosis_1,2,0,2,100.0,0.0,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,GUNUNG KIDUL,unknown,HB 0 & BCG,31,1,32,96.875,3.125,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,GUNUNG KIDUL,unknown,dosis_1,36,8,44,81.81818181818183,18.181818181818183,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,GUNUNG KIDUL,unknown,dosis_2,50,0,50,100.0,0.0,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,KOTA YOGYAKARTA,Laki-laki,HB 0 & BCG,12,0,12,100.0,0.0,2018-04-22,urban,16,before_covid,2018-04
1,2018-W17,KOTA YOGYAKARTA,Laki-laki,dosis_1,16,3,19,84.21052631578947,15.789473684210526,2018-04-22,urban,16,before_covid,2018-04
1,2018-W17,KOTA YOGYAKARTA,Laki-laki,dosis_2,15,0,15,100.0,0.0,2018-04-22,urban,16,before_covid,2018-04
1,2018-W17,KOTA YOGYAKARTA,Perempuan,HB 0 & BCG,8,1,9,88.88888888888889,11.11111111111111,2018-04-22,urban,16,before_covid,2018-04
1,2018-W17,KOTA YOGYAKARTA,Perempuan,dosis_1,10,2,12,83.33333333333334,16.666666666666664,2018-04-22,urban,16,before_covid,2018-04
1,2018-W17,KOTA YOGYAKARTA,Perempuan,dosis_2,10,0,10,100.0,0.0,2018-04-22,urban,16,before_covid,2018-04
1,2018-W17,KULON PROGO,Laki-laki,HB 0 & BCG,9,0,9,100.0,0.0,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,KULON PROGO,Laki-laki,dosis_1,4,0,4,100.0,0.0,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,KULON PROGO,Laki-laki,dosis_2,2,0,2,100.0,0.0,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,KULON PROGO,Perempuan,HB 0 & BCG,3,0,3,100.0,0.0,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,KULON PROGO,Perempuan,dosis_1,6,2,8,75.0,25.0,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,KULON PROGO,Perempuan,dosis_2,4,0,4,100.0,0.0,2018-04-22,rural,16,before_covid,2018-04
1,2018-W17,SLEMAN,Laki-laki,HB 0 & BCG,39,1,40,97.5,2.5,2018-04-22,urban,16,before_covid,2018-04
1,2018-W17,SLEMAN,Laki-laki,dosis_1,87,4,91,95.6043956043956,4.395604395604396,2018-04-22,urban,16,before_covid,2018-04
1,2018-W17,SLEMAN,Laki-laki,dosis_2,80,1,81,98.76543209876543,1.2345679012345678,2018-04-22,urban,16,before_covid,2018-04
1,2018-W17,SLEMAN,Laki-laki,dosis_3,0,1,1,0.0,100.0,2018-04-22,urban,16,before_covid,2018-04
1,2018-W17,SLEMAN,Perempuan,HB 0 & BCG,50,1,51,98.0392156862745,1.9607843137254901,2018-04-22,urban,16,before_covid,2018-04
1,2018-W17,SLEMAN,Perempuan,dosis_1,61,0,61,100.0,0.0,2018-04-22,urban,16,before_covid,2018-04
1,2018-W17,SLEMAN,Perempuan,dosis_2,82,2,84,97.61904761904762,2.380952380952381,2018-04-22,urban,16,before_covid,2018-04
1,2018-W17,SLEMAN,Perempuan,dosis_3,0,2,2,0.0,100.0,2018-04-22,urban,16,before_covid,2018-04
1,2018-W18,BANTUL,Laki-laki,HB 0 & BCG,11,1,12,91.66666666666666,8.333333333333332,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,BANTUL,Laki-laki,dosis_1,12,2,14,85.71428571428571,14.285714285714285,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,BANTUL,Laki-laki,dosis_2,20,2,22,90.9090909090909,9.090909090909092,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,BANTUL,Perempuan,HB 0 & BCG,3,3,6,50.0,50.0,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,BANTUL,Perempuan,dosis_1,8,2,10,80.0,20.0,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,BANTUL,Perempuan,dosis_2,14,1,15,93.33333333333333,6.666666666666667,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,GUNUNG KIDUL,unknown,HB 0 & BCG,22,2,24,91.66666666666666,8.333333333333332,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,GUNUNG KIDUL,unknown,dosis_1,20,4,24,83.33333333333334,16.666666666666664,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,GUNUNG KIDUL,unknown,dosis_2,11,1,12,91.66666666666666,8.333333333333332,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,KOTA YOGYAKARTA,Laki-laki,HB 0 & BCG,9,0,9,100.0,0.0,2018-04-29,urban,17,before_covid,2018-04
1,2018-W18,KOTA YOGYAKARTA,Laki-laki,dosis_2,2,0,2,100.0,0.0,2018-04-29,urban,17,before_covid,2018-04
1,2018-W18,KOTA YOGYAKARTA,Perempuan,HB 0 & BCG,7,0,7,100.0,0.0,2018-04-29,urban,17,before_covid,2018-04
1,2018-W18,KOTA YOGYAKARTA,Perempuan,dosis_1,6,0,6,100.0,0.0,2018-04-29,urban,17,before_covid,2018-04
1,2018-W18,KOTA YOGYAKARTA,Perempuan,dosis_2,3,0,3,100.0,0.0,2018-04-29,urban,17,before_covid,2018-04
1,2018-W18,KULON PROGO,Laki-laki,HB 0 & BCG,3,0,3,100.0,0.0,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,KULON PROGO,Laki-laki,dosis_1,2,2,4,50.0,50.0,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,KULON PROGO,Laki-laki,dosis_2,10,0,10,100.0,0.0,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,KULON PROGO,Perempuan,HB 0 & BCG,1,0,1,100.0,0.0,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,KULON PROGO,Perempuan,dosis_1,2,2,4,50.0,50.0,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,KULON PROGO,Perempuan,dosis_2,4,0,4,100.0,0.0,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,KULON PROGO,Perempuan,dosis_3,2,0,2,100.0,0.0,2018-04-29,rural,17,before_covid,2018-04
1,2018-W18,SLEMAN,Laki-laki,HB 0 & BCG,16,1,17,94.11764705882352,5.88235294117647,2018-04-29,urban,17,before_covid,2018-04
1,2018-W18,SLEMAN,Laki-laki,dosis_1,24,0,24,100.0,0.0,2018-04-29,urban,17,before_covid,2018-04
1,2018-W18,SLEMAN,Laki-laki,dosis_2,31,1,32,96.875,3.125,2018-04-29,urban,17,before_covid,2018-04
1,2018-W18,SLEMAN,Laki-laki,dosis_3,9,0,9,100.0,0.0,2018-04-29,urban,17,before_covid,2018-04
1,2018-W18,SLEMAN,Perempuan,HB 0 & BCG,21,1,22,95.45454545454545,4.545454545454546,2018-04-29,urban,17,before_covid,2018-04
1,2018-W18,SLEMAN,Perempuan,dosis_1,14,8,22,63.63636363636363,36.36363636363637,2018-04-29,urban,17,before_covid,2018-04
1,2018-W18,SLEMAN,Perempuan,dosis_2,24,4,28,85.71428571428571,14.285714285714285,2018-04-29,urban,17,before_covid,2018-04
1,2018-W18,SLEMAN,Perempuan,dosis_3,2,0,2,100.0,0.0,2018-04-29,urban,17,before_covid,2018-04
1,2018-W19,BANTUL,Laki-laki,dosis_1,0,9,9,0.0,100.0,2018-05-06,rural,18,before_covid,2018-05
1,2018-W19,BANTUL,Laki-laki,dosis_2,1,1,2,50.0,50.0,2018-05-06,rural,18,before_covid,2018-05
1,2018-W19,BANTUL,Laki-laki,dosis_3,0,1,1,0.0,100.0,2018-05-06,rural,18,before_covid,2018-05
1,2018-W19,BANTUL,Perempuan,dosis_1,0,2,2,0.0,100.0,2018-05-06,rural,18,before_covid,2018-05
1,2018-W19,BANTUL,Perempuan,dosis_3,0,1,1,0.0,100.0,2018-05-06,rural,18,before_covid,2018-05
1,2018-W19,GUNUNG KIDUL,unknown,HB 0 & BCG,16,3,19,84.21052631578947,15.789473684210526,2018-05-06,rural,18,before_covid,2018-05
1,2018-W19,GUNUNG KIDUL,unknown,dosis_1,37,3,40,92.5,7.5,2018-05-06,rural,18,before_covid,2018-05
1,2018-W19,GUNUNG KIDUL,unknown,dosis_2,22,12,34,64.70588235294117,35.294117647058826,2018-05-06,rural,18,before_covid,2018-05
1,2018-W19,GUNUNG KIDUL,unknown,dosis_3,1,0,1,100.0,0.0,2018-05-06,rural,18,before_covid,2018-05
1,2018-W19,KOTA YOGYAKARTA,Laki-laki,HB 0 & BCG,15,0,15,100.0,0.0,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,KOTA YOGYAKARTA,Laki-laki,dosis_1,22,0,22,100.0,0.0,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,KOTA YOGYAKARTA,Laki-laki,dosis_2,22,0,22,100.0,0.0,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,KOTA YOGYAKARTA,Laki-laki,dosis_3,2,0,2,100.0,0.0,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,KOTA YOGYAKARTA,Perempuan,HB 0 & BCG,14,1,15,93.33333333333333,6.666666666666667,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,KOTA YOGYAKARTA,Perempuan,dosis_1,22,0,22,100.0,0.0,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,KOTA YOGYAKARTA,Perempuan,dosis_2,14,0,14,100.0,0.0,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,KOTA YOGYAKARTA,Perempuan,dosis_3,6,0,6,100.0,0.0,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,KULON PROGO,Laki-laki,HB 0 & BCG,2,0,2,100.0,0.0,2018-05-06,rural,18,before_covid,2018-05
1,2018-W19,KULON PROGO,Laki-laki,dosis_1,4,0,4,100.0,0.0,2018-05-06,rural,18,before_covid,2018-05
1,2018-W19,KULON PROGO,Laki-laki,dosis_2,4,0,4,100.0,0.0,2018-05-06,rural,18,before_covid,2018-05
1,2018-W19,KULON PROGO,Perempuan,dosis_1,2,2,4,50.0,50.0,2018-05-06,rural,18,before_covid,2018-05
1,2018-W19,KULON PROGO,Perempuan,dosis_2,12,0,12,100.0,0.0,2018-05-06,rural,18,before_covid,2018-05
1,2018-W19,SLEMAN,Laki-laki,HB 0 & BCG,52,2,54,96.29629629629629,3.7037037037037033,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,SLEMAN,Laki-laki,dosis_1,80,8,88,90.9090909090909,9.090909090909092,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,SLEMAN,Laki-laki,dosis_2,45,8,53,84.90566037735849,15.09433962264151,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,SLEMAN,Laki-laki,dosis_3,10,0,10,100.0,0.0,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,SLEMAN,Perempuan,HB 0 & BCG,36,0,36,100.0,0.0,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,SLEMAN,Perempuan,dosis_1,54,2,56,96.42857142857143,3.571428571428571,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,SLEMAN,Perempuan,dosis_2,58,2,60,96.66666666666667,3.3333333333333335,2018-05-06,urban,18,before_covid,2018-05
1,2018-W19,SLEMAN,Perempuan,dosis_3,30,1,31,96.7741935483871,3.225806451612903,2018-05-06,urban,18,before_covid,2018-05
1,2018-W20,BANTUL,Laki-laki,HB 0 & BCG,10,0,10,100.0,0.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,BANTUL,Laki-laki,dosis_1,20,2,22,90.9090909090909,9.090909090909092,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,BANTUL,Laki-laki,dosis_2,2,4,6,33.33333333333333,66.66666666666666,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,BANTUL,Laki-laki,dosis_3,2,0,2,100.0,0.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,BANTUL,Perempuan,HB 0 & BCG,6,0,6,100.0,0.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,BANTUL,Perempuan,dosis_1,9,3,12,75.0,25.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,BANTUL,Perempuan,dosis_2,8,2,10,80.0,20.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,BANTUL,Perempuan,dosis_3,8,2,10,80.0,20.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,GUNUNG KIDUL,unknown,HB 0 & BCG,32,1,33,96.96969696969697,3.0303030303030303,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,GUNUNG KIDUL,unknown,dosis_1,22,8,30,73.33333333333333,26.666666666666668,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,GUNUNG KIDUL,unknown,dosis_2,35,9,44,79.54545454545455,20.454545454545457,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,GUNUNG KIDUL,unknown,dosis_3,18,0,18,100.0,0.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,KOTA YOGYAKARTA,Laki-laki,HB 0 & BCG,8,0,8,100.0,0.0,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,KOTA YOGYAKARTA,Laki-laki,dosis_1,18,0,18,100.0,0.0,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,KOTA YOGYAKARTA,Laki-laki,dosis_2,16,4,20,80.0,20.0,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,KOTA YOGYAKARTA,Laki-laki,dosis_3,12,1,13,92.3076923076923,7.6923076923076925,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,KOTA YOGYAKARTA,Perempuan,HB 0 & BCG,10,0,10,100.0,0.0,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,KOTA YOGYAKARTA,Perempuan,dosis_1,16,1,17,94.11764705882352,5.88235294117647,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,KOTA YOGYAKARTA,Perempuan,dosis_2,7,6,13,53.84615384615385,46.15384615384615,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,KOTA YOGYAKARTA,Perempuan,dosis_3,14,0,14,100.0,0.0,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,KULON PROGO,Laki-laki,HB 0 & BCG,10,0,10,100.0,0.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,KULON PROGO,Laki-laki,dosis_1,14,0,14,100.0,0.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,KULON PROGO,Laki-laki,dosis_2,6,4,10,60.0,40.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,KULON PROGO,Laki-laki,dosis_3,2,0,2,100.0,0.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,KULON PROGO,Perempuan,HB 0 & BCG,16,0,16,100.0,0.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,KULON PROGO,Perempuan,dosis_1,10,0,10,100.0,0.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,KULON PROGO,Perempuan,dosis_2,4,0,4,100.0,0.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,KULON PROGO,Perempuan,dosis_3,2,0,2,100.0,0.0,2018-05-13,rural,19,before_covid,2018-05
1,2018-W20,SLEMAN,Laki-laki,HB 0 & BCG,73,2,75,97.33333333333334,2.666666666666667,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,SLEMAN,Laki-laki,dosis_1,89,8,97,91.75257731958763,8.24742268041237,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,SLEMAN,Laki-laki,dosis_2,76,12,88,86.36363636363636,13.636363636363635,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,SLEMAN,Laki-laki,dosis_3,29,0,29,100.0,0.0,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,SLEMAN,Perempuan,HB 0 & BCG,66,3,69,95.65217391304348,4.3478260869565215,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,SLEMAN,Perempuan,dosis_1,68,4,72,94.44444444444444,5.555555555555555,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,SLEMAN,Perempuan,dosis_2,55,5,60,91.66666666666666,8.333333333333332,2018-05-13,urban,19,before_covid,2018-05
1,2018-W20,SLEMAN,Perempuan,dosis_3,17,2,19,89.47368421052632,10.526315789473683,2018-05-13,urban,19,before_covid,2018-05
1,2018-W21,BANTUL,Laki-laki,HB 0 & BCG,8,0,8,100.0,0.0,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,BANTUL,Laki-laki,dosis_1,19,0,19,100.0,0.0,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,BANTUL,Laki-laki,dosis_2,8,2,10,80.0,20.0,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,BANTUL,Laki-laki,dosis_3,12,1,13,92.3076923076923,7.6923076923076925,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,BANTUL,Perempuan,HB 0 & BCG,13,0,13,100.0,0.0,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,BANTUL,Perempuan,dosis_1,14,0,14,100.0,0.0,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,BANTUL,Perempuan,dosis_2,7,2,9,77.77777777777779,22.22222222222222,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,BANTUL,Perempuan,dosis_3,14,0,14,100.0,0.0,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,GUNUNG KIDUL,unknown,HB 0 & BCG,25,2,27,92.5925925925926,7.4074074074074066,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,GUNUNG KIDUL,unknown,dosis_1,43,8,51,84.31372549019608,15.686274509803921,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,GUNUNG KIDUL,unknown,dosis_2,54,12,66,81.81818181818183,18.181818181818183,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,GUNUNG KIDUL,unknown,dosis_3,37,0,37,100.0,0.0,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,KOTA YOGYAKARTA,Laki-laki,HB 0 & BCG,12,1,13,92.3076923076923,7.6923076923076925,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,KOTA YOGYAKARTA,Laki-laki,dosis_1,24,0,24,100.0,0.0,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,KOTA YOGYAKARTA,Laki-laki,dosis_2,16,4,20,80.0,20.0,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,KOTA YOGYAKARTA,Laki-laki,dosis_3,17,0,17,100.0,0.0,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,KOTA YOGYAKARTA,Perempuan,HB 0 & BCG,10,1,11,90.9090909090909,9.090909090909092,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,KOTA YOGYAKARTA,Perempuan,dosis_1,17,2,19,89.47368421052632,10.526315789473683,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,KOTA YOGYAKARTA,Perempuan,dosis_2,20,2,22,90.9090909090909,9.090909090909092,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,KOTA YOGYAKARTA,Perempuan,dosis_3,10,0,10,100.0,0.0,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,KULON PROGO,Laki-laki,HB 0 & BCG,2,0,2,100.0,0.0,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,KULON PROGO,Laki-laki,dosis_1,6,0,6,100.0,0.0,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,KULON PROGO,Laki-laki,dosis_2,2,0,2,100.0,0.0,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,KULON PROGO,Perempuan,dosis_1,4,4,8,50.0,50.0,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,KULON PROGO,Perempuan,dosis_2,10,2,12,83.33333333333334,16.666666666666664,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,KULON PROGO,Perempuan,dosis_3,4,0,4,100.0,0.0,2018-05-20,rural,20,before_covid,2018-05
1,2018-W21,SLEMAN,Laki-laki,HB 0 & BCG,33,2,35,94.28571428571428,5.714285714285714,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,SLEMAN,Laki-laki,dosis_1,75,4,79,94.9367088607595,5.063291139240507,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,SLEMAN,Laki-laki,dosis_2,60,6,66,90.9090909090909,9.090909090909092,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,SLEMAN,Laki-laki,dosis_3,49,4,53,92.45283018867924,7.547169811320755,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,SLEMAN,Perempuan,HB 0 & BCG,32,0,32,100.0,0.0,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,SLEMAN,Perempuan,dosis_1,71,6,77,92.20779220779221,7.792207792207792,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,SLEMAN,Perempuan,dosis_2,44,14,58,75.86206896551724,24.137931034482758,2018-05-20,urban,20,before_covid,2018-05
1,2018-W21,SLEMAN,Perempuan,dosis_3,39,2,41,95.1219512195122,4.878048780487805,2018-05-20,urban,20,before_covid,2018-05
1,2018-W22,BANTUL,Laki-laki,HB 0 & BCG,8,3,11,72.72727272727273,27.27272727272727,2018-05-27,rural,21,before_covid,2018-05
1,2018-W22,BANTUL,Laki-laki,dosis_1,11,2,13,84.61538461538461,15.384615384615385,2018-05-27,rural,21,before_covid,2018-05
1,2018-W22,BANTUL,Laki-laki,dosis_2,16,2,18,88.88888888888889,11.11111111111111,2018-05-27,rural,21,before_covid,2018-05
1,2018-W22,BANTUL,Laki-laki,dosis_3,18,2,20,90.0,10.0,2018-05-27,rural,21,before_covid,2018-05
1,2018-W22,BANTUL,Perempuan,HB 0 & BCG,7,3,10,70.0,30.0,2018-05-27,rural,21,before_covid,2018-05
1,2018-W22,BANTUL,Perempuan,dosis_1,12,2,14,85.71428571428571,14.285714285714285,2018-05-27,rural,21,before_covid,2018-05
1,2018-W22,BANTUL,Perempuan,dosis_2,11,2,13,84.61538461538461,15.384615384615385,2018-05-27,rural,21,before_covid,2018-05
1,2018-W22,BANTUL,Perempuan,dosis_3,14,0,14,100.0,0.0,2018-05-27,rural,21,before_covid,2018-05
1,2018-W22,GUNUNG KIDUL,unknown,HB 0 & BCG,28,2,30,93.33333333333333,6.666666666666667,2018-05-27,rural,21,before_covid,2018-05
1,2018-W22,GUNUNG KIDUL,unknown,dosis_1,38,4,42,90.47619047619048,9.523809523809524,2018-05-27,rural,21,before_covid,2018-05
1,2018-W22,GUNUNG KIDUL,unknown,dosis_2,14,4,18,77.77777777777779,22.22222222222222,2018-05-27,rural,21,before_covid,2018-05
1,2018-W22,GUNUNG KIDUL,unknown,dosis_3,22,0,22,100.0,0.0,2018-05-27,rural,21,before_covid,2018-05
1,2018-W22,KOTA YOGYAKARTA,Laki-laki,HB 0 & BCG,5,0,5,100.0,0.0,2018-05-27,urban,21,before_covid,2018-05
1,2018-W22,KOTA YOGYAKARTA,Laki-laki,dosis_1,6,4,10,60.0,40.0,2018-05-27,urban,21,before_covid,2018-05
1,2018-W22,KOTA YOGYAKARTA,Laki-laki,dosis_2,6,2,8,75.0,25.0,2018-05-27,urban,21,before_covid,2018-05
1,2018-W22,KOTA YOGYAKARTA,Laki-laki,dosis_3,4,0,4,100.0,0.0,2018-05-27,urban,21,before_covid,2018-05
